Gene_Symbol	Gene_ID
SNORD71	692111
CAMSAP1	157922
LOC441601	441601
LOC100506859	100506859
STAP2	55620
MIR3138	100423011
SEMA3A	10371
PPP4C	5531
KIR2DL5A	57292
CENPI	2491
MED28P1	100420207
RPL7P53	100271145
SLC8A1-AS1	100128590
DUTP2	100873909
OR2B8P	65944
DEFB108P4	503840
ZBED5-AS1	729013
STQTL7	100037265
PTPN21	11099
B3GALT2	8707
MIR5683	100847034
RLS2	450097
ERVV-2	100271846
TRDV1	28518
CUEDC1	404093
KCTD9P6	642513
RIF1	55183
PIM1	5292
ATP13A5	344905
FHDC1	85462
PRL	5617
MIRLET7I	406891
SNORD47	26802
DUSP27	92235
SMR3A	26952
ACPP	55
FKBP1AP2	2283
PRKX-AS1	100873944
RAD51D	5892
TEX41	401014
KLHL15	80311
LOC100506459	100506459
AP3S1	1176
IRGC	56269
MIR4434	100616419
NKG7	4818
ZNF215	7762
PCDHGC4	56098
LACE1	246269
OR7E125P	389616
STQTL10	100270794
STOML3	161003
MIR670	100313777
OR5D13	390142
MIR4637	100616271
ZXDC	79364
FABP7	2173
MIRLET7G	406890
TARDBP	23435
U2AF1L4	199746
MIR5697	100847055
PER4	168741
GNA12	2768
LRP6	4040
TRAV19	28664
RPL23AP6	128709
MC3R	4159
PLA2G2E	30814
FAM90A19P	728753
LOC100288814	100288814
MRPL28	10573
RPS3AP43	727970
C16DELQ22	100874527
UNC45A	55898
BFAR	51283
RPL5P13	100270834
CLEC4M	10332
LOC646865	646865
PABPC1P13	644758
ABHD12	26090
LOC101927525	101927525
RPL21P134	728782
HERC2P10	390561
MORF4L2P1	643915
MIA	8190
TDRD3	81550
LINC00473	90632
ZFY	7544
SNORA36A	677817
OR5T3	390154
SST	6750
RTN4IP1	84816
SYT13	57586
H2AFV	94239
C5AR1	728
DLEU2L	79469
KCNC2	3747
SALL3	27164
ARHGEF26-AS1	100507524
PKD2L2	27039
NRROS	375387
GAS5-AS1	100506046
TSPAN17	26262
C22ORF39	128977
MPVQTL2	100271868
RCOR3	55758
RPL7P45	100271225
WBP1LP2	100506330
PTCD1	26024
SPTLC1P1	100874511
KDF1	126695
CCT6P4	100130481
BCL2A1	597
IBTK	25998
CD99	4267
KAT2B	8850
PCED1B-AS1	100233209
SLC48A1	55652
INE1	8552
DFNA30	23719
TTTY4B	474149
DKFZP434I0714	54553
LEPRE1	64175
ANKUB1	389161
IGKV2D-18	28888
GTF2I	2969
KCTD9P2	643535
MIR3151	100422992
HHLA2	11148
NCAN	1463
ANXA8L1	728113
DEL1Q43Q44	100190984
FDPSP8	401981
KRT8P28	391099
ATXN8OS	6315
MGAT5B	146664
GPR179	440435
TEX101	83639
SETBP1	26040
DUOXA2	405753
SLX4IP	128710
IGHV3-57	28418
MT1P3	140851
SNORD11B	100113392
MIR519A2	574500
OR5L2	26338
LOC645485	645485
LOC102723560	102723560
LOC100134317	100134317
LRRC14	9684
MRX52	4415
SLC39A5	283375
SLC8A1	6546
MED15P5	391436
LOC100505504	100505504
SORCS3	22986
RNA5S2	100169753
MIR335	442904
CLEC18C	283971
PKN3	29941
DEFT1P	170949
LOC644303	644303
STGC3	474171
EPT1	85465
GLIDR	389741
RPL7P51	100271226
PRSS27	83886
HOXB-AS3	404266
CD274	29126
KRT24	192666
KRT18P55	284085
TRIM8	81603
TSEN34	79042
MIR3616	100500814
TUBGCP4	27229
RIOK2	55781
MMP15	4324
LINC00663	284440
SLC6A7	6534
OGG1	4968
CCL16	6360
MIR128-2	406916
DEFB105B	504180
ZNF32-AS1	414197
ZNF699	374879
OR2AO1P	403235
ZNF211	10520
ZBTB7B	51043
IGBP1P2	645545
EIF4BP1	319118
MRPS11	64963
WDR24	84219
TSSK2	23617
KRT17P2	339241
OR8D1	283159
NENF	29937
BAGE4	85317
ATP1B1	481
PRR25	388199
FLJ46026	400627
LINC01289	286184
PARVB	29780
NOM1	64434
MIR513C	100302114
PSMC1P11	442153
PPFIA3	8541
ADAM29	11086
LOC100996521	100996521
IGHVII-22-1	28374
KCNN3	3782
PDZRN3	23024
LINC00327	100506697
NS2	57762
CCDC154	645811
LZTFL1	54585
LOC728613	728613
IGLVIV-64	28760
EIF4BP3	100128771
SERPINB5	5268
FAF2	23197
PIN4P1	728758
TYRL	7300
PRR21	643905
CYMP	643160
ZNF738	148203
CHIT1	1118
MDS2	259283
MTND4P31	100873252
COX4I1P1	122867
LOC100131174	100131174
C1ORF234	729059
SSX2IP	117178
THRAP3	9967
TMEM196	256130
FABP5P12	100270673
DNAJC14	85406
GSTP1P1	2951
GATA2	2624
ZNF444	55311
COL25A1	84570
ASCL3	56676
LOC101929011	101929011
FUBP3	8939
DIP2A-IT1	100862692
LOC100288712	100288712
C16ORF78	123970
OR51I2	390064
RNPS1	10921
TRMT61A	115708
SCAPER	49855
WFDC3	140686
FAM230B	642633
PTS	5805
PTGES3P3	441050
MYMY3	493818
REEP3	221035
HPV18I1	3260
DNAJC13	23317
OR4F7P	81390
SLC2A12	154091
IGLV1-51	28820
DYNC1I2P1	728532
LIN7C	55327
MIR329-2	574409
LINC01203	100133123
OR7E16P	26473
SNORA70C	100124538
CMTDIA	387574
CLCN7	1186
SNX5	27131
RPS24P17	100216341
BRWD1-IT2	103091865
DFNB20	1713
ABHD16B	140701
ZNF397	84307
IGKV1D-33	28896
SIL1	64374
TRAV28	28654
PITPNM2	57605
CCDC134	79879
NUDCD1	84955
TOX4	9878
MIR5087	100847044
CHST6	4166
CFL1P5	1074
TUBB2A	7280
B3GALT5	10317
LOC346329	346329
XRCC2	7516
NUMBL	9253
OR5BN1P	81204
RTN4RL2	349667
CNIH1	10175
LRRC24	441381
HNRNPA1P31	100506925
CYP17A1-AS1	414269
RPS3AP47	146053
MAP3K1	4214
DKFZP779M0652	374387
UBA52	7311
ZNF823	55552
IPO11	51194
LOC100131826	100131826
RPS4X	6191
MAST4	375449
CACNA1S	779
GPR119	139760
PSMD13	5719
LINC01376	400945
TCP11L1	55346
KRT18P31	646723
LINC00243	401247
MIR4779	100616159
FAM218A	152756
RPS15AP40	100128083
SNORD115-34	100033808
TRBV8-2	28587
TXNDC16	57544
COL7A1	1294
POGLUT1	56983
GABRG2	2566
LOC399491	399491
ODCP	4954
LPGAT1	9926
RN7SKP1	100873845
SPDA2	791255
NUDT8	254552
CHCHD4P4	728143
HNRNPA3P6	653115
TBC1D22B	55633
BTF3P10	345829
PLAUR	5329
LOC285957	285957
GAPDHP47	100240712
GEMIN2	8487
LINC01142	284688
LINC01139	339535
ONECUT2	9480
LOC100132304	100132304
C8ORF12	83656
POP1	10940
TMC4	147798
CYP4F25P	100288827
DENND6A	201627
APTX	54840
MRPL47	57129
MIR4436A	100616399
BRKS1	50963
LOC100506797	100506797
UBAC2-AS1	100289373
TRPC7	57113
ADAT2	134637
NFKB1	4790
BCDIN3D	144233
IGHV3-20	28445
FAM85A	619423
TMEM159	57146
MIR30B	407030
SLC17A7	57030
FTLP15	442304
SH3RF3-AS1	100287216
SNORA53	677832
S1PR2	9294
BAG3	9531
CCDC175	729665
MIAT	440823
EEF1A1P12	644604
SMIM5	643008
FCER1A	2205
RASGRP1	10125
C11ORF24	53838
LOC101928337	101928337
NKX2-1	7080
SPATA31D3	389762
ZNF77	58492
SERPINA7	6906
RGCC	28984
CCDC60	160777
RNF167	26001
UBL5P2	100287215
NMLFS	100885786
LINC00387	100874152
SP6	80320
MIR601	693186
GAGE7	2579
FXYD2	486
NPM1P43	100422309
ZNF645	158506
LOC102723958	102723958
IQSEC3	440073
FAM197Y1	100289265
DLGAP2	9228
IGHV1OR15-5	100384884
AKAP17BP	139516
MYCBPAP	84073
SLC25A25-AS1	100289019
LAMB2P1	22973
ZNF804B	219578
KLK4	9622
NUP43	348995
CIMT	404677
LGALS9	3965
TBC1D15	64786
MIR29B2	407025
CAMKV	79012
ETM3	101027378
RPS26P20	644166
IL16	3603
MMP12	4321
MIR320B1	100302117
MIR3158-1	100422900
RPS17P12	442726
IGFL2	147920
AGGF1P1	100132380
MRT23	100852398
LOC644794	644794
KRT8P1	338017
EEFSEC	60678
SMNDC1	10285
DUPC1	780895
WDR63	126820
FAM192BP	152667
EFTUD1	79631
FAR2P2	100216479
EFNA5	1946
LOC646227	646227
TMCC1P1	100128132
LOC102723899	102723899
MTERF2	80298
NCAPD2	9918
SCN2B	6327
SIGLEC1	6614
FGF4	2249
C16ORF80	29105
SMARCAL1	50485
BRI3P1	730010
SLI1	171013
STUT4	100909385
STRIP1	85369
RNF222	643904
HIST3H2BB	128312
SCAMP3	10067
NCKIPSD	51517
TRAIP	10293
METTL8	79828
APOBEC1	339
LY6G6F	259215
MRPS12	6183
PERP	64065
RPS20P35	100271566
KRTAP4-3	85290
HS6ST2-AS1	100874102
EGFLAM-AS4	100852408
LOC257152	257152
ANGPTL5	253935
RNF217	154214
OR2B4P	442190
SNX18P23	100132617
TRBJ2-5	28624
YBX3	8531
LOC100132741	100132741
ABCA9	10350
FKBP4	2288
LINC00161	118421
TMCC1-AS1	100507032
MRX89	102775564
DHX9P1	1661
CMTX2	1253
ZNF350-AS1	101669766
BFIC2	81865
MIR4797	100616216
MIR378F	100616492
RNY5P8	100380878
DURS1	10674
LOC494141	494141
BBS10	79738
IGHJ2P	28480
LOC101928195	101928195
MIR548D1	693130
HCG24	414768
IQCA1P1	392843
SRSF11	9295
BNC2	54796
LOC646588	646588
GPRIN2	9721
FTH1P14	139431
APOBEC3D	140564
LOC441347	441347
LCORL	254251
OR51A8P	401662
FBLL1	345630
ZMAT1	84460
VPS53	55275
HCG18	414777
ALAS1	211
ASPHD1	253982
PRAMEF5	343068
RPS27P21	100131905
CCDC92	80212
XKR7	343702
CD3EAP	10849
SYP	6855
LCA5	167691
NUAK1	9891
SLC9A9	285195
PDDC1	347862
DZIP3	9666
LOC283701	283701
MRPS2	51116
AEN	64782
MTRNR2L8	100463486
HOXC5	3222
C2ORF80	389073
EEF1D	1936
MAPK6PS1	317686
MIR1913	100302141
NKD2	85409
DNAJC10	54431
RPL39P10	100129952
OR4F16	81399
WDFY1	57590
TRBV18	28569
FHP1	100873790
RIPK4	54101
TLX3	30012
RNU105A	26768
LINC00862	554279
TLR10	81793
TRBV25OR9-2	6960
RN7SL2	378706
CDK5	1020
MIR892A	100126342
TMEM35	59353
ACO1	48
MTMR14	64419
IGHV1-46	28465
PMS2P3	5387
BTBD16	118663
MHS2	4264
RPL5	6125
LOC100507431	100507431
MIR4650-1	100616310
ATE1-AS1	100130887
AGAP4	119016
LOC101929469	101929469
BEND3P2	392368
AGBL4-IT1	100874313
KIF22	3835
FTSJ1	24140
LOC728637	728637
IGSF6	10261
RN7SK	125050
RPL17P17	100270943
IBD19	100190926
CICP26	648262
LOC100129055	100129055
RNA5SP425	100873676
BMS1P6	642826
TMEM45B	120224
FAM134A	79137
RRP7B	91695
WTRS	619509
TSTA3	7264
S100A13	6284
COL5A1-AS1	414316
QSER1	79832
CLASP1	23332
ZSCAN10	84891
TAS2R38	5726
DND1P1	644157
IGKV3-7	28915
RNF26	79102
RPL5P7	344178
SERPINE1	5054
C20ORF203	284805
SIGLEC7	27036
RNU105B	26767
RPL17P33	646909
TSPYL5	85453
DUH1	387570
LOC100505812	100505812
MIR198	406975
PDE6H	5149
ATP6V1B1	525
FAM120A	23196
SDHAP1	255812
MTND2P23	100873229
TSPY13P	378001
OR5BR1P	81201
CRYAA	1409
TTC39C	125488
HNRNPDP1	8251
MCOLN1	57192
RPL17P22	727984
GNB1L	54584
FREM2-AS1	100874073
FAM90A1	55138
GCN1L1	10985
MIR4686	100616126
SLC35G5	83650
OR6C74	254783
IFI44L	10964
TRIM51BP	399937
SH2D2A	9047
HMSNO	50989
AD7	114475
TTTY4C	474150
PNPLA3	80339
FBXO41	150726
TRIM31	11074
LINC00261	140828
RAP1A	5906
PLEKHA7	144100
MIR485	574436
MIR1238	100302226
ATG14	22863
HNRNPA1P68	100421397
ITGB3BP	23421
VWA8-AS1	100507240
AKR1C4	1109
MIR487B	664616
RYK	6259
LOC641367	641367
KIAA0391	9692
HDAC3	8841
LINC00299	339789
KRTAP1-4	728255
BUB3	9184
PELI3	246330
MIR409	574413
LOC102725214	102725214
TMEM62	80021
KRT8P9	390601
SAP130	79595
LINC00689	154822
NT5DC4	284958
ZPBP2	124626
ACO2	50
AKAP11	11215
SNX25P1	100419028
COL16A1	1307
SFPQP1	23758
HCG23	414764
DNAJC21	134218
ADAMTS3	9508
N6AMT2	221143
MIR4327	100422891
RPL32P17	402716
TISP43	150527
HMGB3P21	100873901
API5P2	728664
OR2T3	343173
BLVRA	644
APBB1IP	54518
C16ORF71	146562
FAT3	120114
AQP12A	375318
ICA1	3382
CNTN1	1272
MIR4297	100422873
MIDN	90007
AKAP10	11216
LINC00703	100507059
AMMECR1LP1	100420921
MIR1246	100302142
LOC100506159	100506159
CTRCT27	266979
PPTC7	160760
CTBP2P2	100130970
WDR66	144406
CNOT6LP1	729530
OTUD7B	56957
FAM65A	79567
ZNF607	84775
MIR4283-2	100422848
RPS3AP46	100271596
CCDC136	64753
MIR302E	100313774
RNA5SP194	100873456
TTLL13	440307
MIR641	693226
HSD17B2	3294
SIM2	6493
ZNF767P	79970
C1ORF53	388722
RNU4-2	26834
AD14	100188754
RBBP7	5931
PSME2	5721
SMARCC1	6599
NID1	4811
RECQL5	9400
ABCA8	10351
FAM174A	345757
FER	2241
FIGLA	344018
TPMT	7172
SIRT2	22933
SETP11	100419187
HMSD	284293
MIR4486	100616118
EEA1	8411
EEF1A1P40	100874490
MAMLD1	10046
EIF4A1P10	100421533
HMGN2P20	646049
ANKRD61	100310846
DGCR9	25787
IGHVIII-51-1	28343
PIF1	80119
BLACE	338436
KRTAP19-1	337882
CSPG4P12	728121
DEFB118	117285
CORO2A	7464
FLNB-AS1	100506906
IGF2-AS	51214
LOC102606465	102606465
PCDHB18	54660
VOPP1	81552
LINC00701	399708
EQTN	54586
NEK4P1	100421718
MAGEB6P1	392433
LGV1	140802
RNF43	54894
ARPC3P5	441131
ERAS	3266
SECTM1	6398
SNORD115-18	100033456
GAPDHP34	646877
HSCR9	100188850
HSP90AB1	3326
SNAR-A13	100169959
SPTY2D1-AS1	100506540
C2ORF66	401027
BCO2	83875
ETF1P1	6824
SV2B	9899
POTEG	404785
PHF5CP	450232
LOC100506578	100506578
MIR5581	100847010
PAICSP3	780810
PEX26	55670
RPH3AL	9501
IL21R	50615
TMEM181	57583
C17ORF62	79415
NF1P8	401007
CTSA	5476
IHPS5	100270639
ERGIC3	51614
DIO2-AS1	100628307
CDK12	51755
RAB9A	9367
SLC38A5	92745
DUPD1	338599
LOC441454	441454
IGFL3	388555
LOC102724825	102724825
GNG5P2	347687
LOC441511	441511
GAPDHP69	2611
ZD1	780914
TCP1P1	647047
PLA2G2A	5320
AGAP7P	653268
RPL21P123	100271448
GSTTP1	25774
TREH	11181
DCAKD	79877
FRMPD2	143162
PRRT3	285368
ALKBH3	221120
EOGT	285203
LINC00400	100874159
LOC100652931	100652931
HOXB7	3217
ZNF157	7712
PCYT1A	5130
FLJ10038	55056
MIR4473	100616229
TAF15	8148
LZTR1	8216
MANBAL	63905
FAHD2P1	729610
MIR4467	100616367
FTH1P4	2499
LOC642776	642776
PCDHA9	9752
LINC00494	284749
EEF1GP1	646837
CD200R1L	344807
UBE2D2	7322
RSPH10B	222967
SPINK1	6690
WFIKKN1	117166
LRRC37A5P	652972
ZSCAN5B	342933
SNORD114-23	767603
MIR489	574442
BTG1	694
KIAA0907	22889
ARPP21	10777
PCBD2	84105
TMEM241	85019
ELK2AP	2003
KATNB1	10300
MUCL1	118430
MRPL53P1	359752
SMARCD1	6602
LOC388248	388248
FBXO34	55030
SSX8	280659
LOC101060399	101060399
SLC35A2	7355
FOXO1	2308
PSMB3	5691
TUBA3D	113457
CRLF2	64109
TYW1	55253
MIR1273E	100526648
VANGL2	57216
RAC1P3	492295
LOC728739	728739
FNDC3B	64778
NDUFA5	4698
TIE1	7075
CCNB3	85417
SLC7A2	6542
ZNF165	7718
MIR3186	100422944
RAD23B	5887
IL12A	3592
PRPF19	27339
ICAM5	7087
ZSCAN29	146050
CENPU	79682
LOC441728	441728
CAPNS2	84290
CD81	975
CLUHP5	100418745
KCNQ1	3784
SNORD78	692198
LOC642846	642846
PARP14	54625
GPR22	2845
ARHGDIA	396
TAS2R62P	338399
FAM175A	84142
CRYGN	155051
GOLGA8VP	441736
PNPT1P2	100533721
ATP8B2	57198
RPL23AP65	440027
NUPR1L	389493
HIST1H2BL	8340
BIRC6	57448
FCGR1A	2209
AGKP1	359793
TOM1L1	10040
LOC200726	200726
LINC00260	84719
LOC100287175	100287175
NKX2-1-AS1	100506237
MGP	4256
ERO1L	30001
MIR3120	100422882
RLS4	100188813
FAM220CP	100507415
RPL21P87	100131672
CD79A	973
ITGA1	3672
PSMD5	5711
ANO1-AS2	100009613
RC3H2	54542
TMEM18	129787
MIR5006	100847026
KRBA1	84626
ERHP1	100507125
ACSM5	54988
ARL6IP5	10550
RFPL3	10738
FLJ31356	403150
ARHGEF34P	728377
MIR1302-5	100302146
FAM129A	116496
IL1RL2	8808
IGLV7-43	28776
FNIP1	96459
SNORD1A	677848
TRNC	4511
CAND1	55832
SGSM1	129049
ST6GALNAC2	10610
NUDT19P5	100422445
JBS	3719
CEP57	9702
TAAR1	134864
MIR205	406988
HCC	619501
HPYR1	93668
MIR4463	100616389
KLHL21	9903
LINC01235	401492
PGAM1P3	100873887
ENO2	2026
AKTIP	64400
UBE2F	140739
RAB21	23011
C1ORF106	55765
GK3P	2713
CAMK2G	818
LOC389602	389602
CNTN4-AS2	100873976
LHX9	56956
NLRP9	338321
DCTN4	51164
HIST2H3PS2	440686
OR10G8	219869
EMD	2010
SMPD2	6610
OR2F2	135948
DKFZP547L112	81787
CDK10	8558
MIR300	100126297
ST3GAL2	6483
POU3F1	5453
TSPY6P	653174
MIR3690	100500894
SLC6A5	9152
CD22	933
MYO7A	4647
ZNF785	146540
C14ORF28	122525
LOC100128130	100128130
OPA6	777778
FLJ26245	400533
LRBA	987
MAPK6PS2	254664
RDH12	145226
SRA1	10011
TTC12	54970
LOC402221	402221
GALNT12	79695
KCNK10	54207
ACTBP13	389120
HPCQTL19	347747
LOC100507546	100507546
LOC392485	392485
LOC643576	643576
LOC339166	339166
LINC01301	100505532
ZFPM1	161882
VAC14-AS1	100130894
C1ORF216	127703
VRK3	51231
NPM1P28	646849
KALP	3734
NDUFA9	4704
LINC01250	101927554
LINC00472	79940
VN1R28P	100312785
LINC01270	284751
ST18	9705
CEBPD	1052
SRSF10P1	100130799
KRT18P60	100418829
MSLNL	401827
SLC25A47	283600
MIR518B	574474
EJM3	449018
SIAH2	6478
CD5L	922
EIF3C	8663
ABCF1	23
ATP5B	506
SNORD115-2	100033437
SARS	6301
CCDC152	100129792
UFM1	51569
RPL5P28	100131535
PSMC5	5705
PPM1AP1	137012
TYSND1	219743
RIIAD1	284485
SPATA3	130560
TIA1	7072
CAPN12	147968
CCR4	1233
DUSP10	11221
SCN1A	6323
LOC101927558	101927558
RNU7-1	100147744
RPS12P23	338870
PIN1	5300
DYX1C1-CCPG1	100533483
MIR219A2	407003
SLC25A30	253512
ADPGK	83440
IDDMX	8245
PABPC1L	80336
TTC28-AS1	284900
ENC1	8507
TRAPPC13	80006
FDPSP5	2229
LINC00977	728724
REM1	28954
SUZ12	23512
MIR4692	100616410
DYNLT3P2	100381215
DBR1	51163
HEG1	57493
RASA4B	100271927
STQTL21	100502568
RPL21P120	731688
MRPL37P1	100420950
IGLVIV-53	28762
LOC646482	646482
GAPDHP58	391077
RPL19P20	392451
IFNG-AS1	100885789
PRR35	146325
GCM2	9247
MSX1	4487
CCIN	881
DEFB106B	503841
LOC729545	729545
MIR4677	100616343
PP13004	402481
LOC100286922	100286922
STEAP4	79689
MIR4299	100423026
LOC100130428	100130428
APOC1P1	342
TXNRD2	10587
IGKV1OR-3	644731
EXOSC4	54512
KIF20B	9585
CTSO	1519
RPL31P40	100271196
TET1P1	441662
SPTAN1	6709
LAMTOR3	8649
TSTD2	158427
RP6	6104
PCDH11X	27328
ACOT9	23597
PCDHB@	56116
UTP14A	10813
DOPEY1	23033
STAMBPL1	57559
MIR4273	100422955
LOC101929155	101929155
SEMA4C	54910
PARM1	25849
TFDP1	7027
RPS27P27	100271585
LOC100131471	100131471
LOC100128185	100128185
DEL8Q13	100526741
TRGV5P	6979
MFSD10	10227
CADM3-AS1	100131825
ACER3	55331
DHX8	1659
ZNF658B	401509
ACADVL	37
FLJ33581	400839
KRT18P24	340460
LOC285768	285768
CCT8L1P	155100
CRELD1	78987
GPI	2821
BEAN1-AS1	101927726
OR5A1	219982
LAMTOR2	28956
OR5J1P	401687
LINC00457	100874179
SCARNA23	677773
RGS17	26575
PANK1	53354
LOC100506551	100506551
CPEB2-AS1	441009
LOC157740	157740
C1ORF35	79169
LOC102723457	102723457
AMT	275
HERC2P7	100132101
RPL10	6134
POLI	11201
PAOD1	171513
BEND3	57673
FATE1	89885
SIGLEC31P	114189
JAK3	3718
KLK13	26085
DOT1L	84444
LINC01233	100128139
RPL34P2	26513
LOC101928991	101928991
TMEM237	65062
SIX6	4990
OGFOD1	55239
HNRNPA1P33	728643
MUC1	4582
MIR506	574511
HEATR9	256957
MIRLET7DHG	158257
CLEC2A	387836
RNA5SP280	100873533
ZNF416	55659
MIR4718	100616195
ZBTB11	27107
ZNF136	7695
GNA14	9630
KRT78	196374
RFMN	57788
PRELID1	27166
NOX4	50507
OR4B1	119765
FAM133CP	728640
C15ORF32	145858
CHI3L1	1116
SLC25A19	60386
RPL8	6132
C1ORF145	574407
TMEM59L	25789
DHCR7	1717
ARL14EPL	644100
MTRF1L	54516
PPP2R5D	5528
COX14	84987
RSG1	79363
WNK2	65268
MTND2P16	100873347
CACNA1I	8911
LIMA1	51474
HYI-AS1	100873923
LTB	4050
PTPN20CP	653045
CSAG2	102723547
OR10J4	391121
SKP2	6502
PRSS54	221191
POU3F4	5456
PI4KAP1	728233
JPH4	84502
MED30	90390
DAZAP2	9802
KRT18P12	643471
MIR4786	100616417
MAPRE3	22924
LINC00659	100652730
CLDN2	9075
ZPBP	11055
OGDH	4967
SAMD10	140700
PSMB1	5689
LINC01208	100505547
RUVBL1-AS1	100874089
COL4A5	1287
SEPN1	57190
SCGB2A2	4250
SVOP	55530
RASIP1	54922
HMGN1P38	643790
POLR2H	5437
RREB1	6239
SPTBN5	51332
NAA10	8260
ALKBH7	84266
CHL1	10752
IDDM24	100303715
BCPR	8142
FMN1	342184
PON3	5446
C17ORF74	201243
ODF3L2	284451
PAICS	10606
ZNF714	148206
MIR769	768217
IFNB1	3456
LOC729040	729040
CEP128	145508
MRXS11	50644
PRRT1	80863
FOXE3	2301
CACNG6	59285
LIPT1P1	100131188
KRT18P58	644030
PTCHD3P3	100533665
ZNF69	7620
C1ORF220	400798
OR2W3	343171
LOC100506985	100506985
ASNSP5	100873794
CRYM-AS1	400508
P4HA1	5033
MIR4278	100422999
LOC646674	646674
SIRT4	23409
MIR890	100126303
C16ORF91	283951
LOC139542	139542
RPS23P9	100419472
TRBV6-2	28605
ASH1L	55870
ARL15	54622
HNRNPA1P2	100131609
MPRIP	23164
LCMT2	9836
CRYGA	1418
LRRC10B	390205
TINCR	257000
FAM134B	54463
RNA5SP453	100873698
GS1-279B7.1	100288079
EVI2B	2124
INSIG1	3638
TJP2	9414
TERF1	7013
FAAHP1	729041
LOC339874	339874
CTPS1	1503
NUFIP2	57532
DNAJB9	4189
NCOA6	23054
NANOG	79923
TMEM248P1	645841
LINC00674	100499466
HAVCR1	26762
MIR513A1	574509
MRPS31P4	100885866
NLRC5	84166
LINC01123	440894
TAS2R18P	338414
FAM107B	83641
SPIC	121599
SMCR5	140771
NEK2	4751
HSD3BP1	391076
C10ORF115	387642
CFM1	10167
RPL12P33	643550
CHSY1	22856
NSD1	64324
HNRNPA3P4	389395
LINC00548	400123
KRTAP19-7	337974
C21ORF128	150147
OR2G3	81469
KRT18P65	442249
MGAT4B	11282
PBRM1	55193
PTP4A2P2	5769
DYX8	406874
LIME1	54923
PER2	8864
CCDC155	147872
MIR4282	100423005
FAM99A	387742
PGAM1P12	390643
CENPH	64946
LOC100288619	100288619
FH	2271
ESRRG	2104
MIR521-2	574481
CCSER1	401145
S100A10	6281
MIR4691	100616403
PHKB	5257
SOX5P	6661
WDR59	79726
ATP6V1C1	528
HTR7	3363
LOC728728	728728
LINC01330	646168
HADHA	3030
LOC441907	441907
RBM39	9584
FRA1B	2361
LCN2	3934
DTX3	196403
PPAPDC3	84814
NT5C1B	93034
PPP1R11P2	94298
MIR625	693210
UGGT2	55757
ELOVL5	60481
EIF3E	3646
MTND4P29	100873250
SRP68	6730
TMEM87B	84910
PSMG4	389362
LOC100507557	100507557
HTX3	116629
SNX25	83891
NDUFS5P4	100287817
FAM205B	389715
MS4A7	58475
UQCR11	10975
PCDHB14	56122
FLJ36000	284124
CRYBG3	131544
DUX4L11	399839
LOC100507194	100507194
PACRG	135138
OR7E36P	26637
LILRP2	79166
OR4M1	441670
FANCD2	2177
MIS18A	54069
LOC102723386	102723386
MIR3154	100422893
SAMD12-AS1	552860
SCRG1	11341
WDR19	57728
RNLS	55328
LOC100132330	100132330
STX6	10228
ARHGAP22	58504
RNA5SP399	100873652
LOC100507201	100507201
HMGN2P30	100131183
MIR199B	406978
SPATS1	221409
ID1	3397
HSPD1P7	54047
HOXB-AS1	100874362
AADACL2-AS1	101928142
FCAR	2204
LOC440792	440792
REG3A	5068
LRRC37A9P	100533790
C8ORF44	56260
IL9	3578
RABL3	285282
ZEB1	6935
ACTR3BP4	777774
ACSM1	116285
DUP8Q22.1	103171572
S100A3	6274
APLP1	333
C10ORF12	26148
FAM98B	283742
BSPH1	100131137
HMGB1P25	644651
ETV2	2116
KRT8P46	100418744
CALML3-AS1	100132159
MZT2B	80097
NAP1L5	266812
TNFRSF13B	23495
SESN3	143686
ZNF143	7702
C19ORF45	374877
CACNG3	10368
GPR83	10888
NAT10	55226
LINC00950	92973
POTEA	340441
LINC00960	401074
DMRTC1B	728656
GRIK4	2900
LOC100271832	100271832
GALM	130589
LOC401220	401220
RFT1	91869
SUMO2P8	100506244
LOC253044	253044
TTC5	91875
FHL2	2274
MIR1207	100302175
STX11	8676
UBASH3A	53347
LOC727820	727820
RCHY1	25898
RPS2P8	440589
MFSD9	84804
OR13J1	392309
HLA-V	352962
PET117	100303755
ACN9	57001
RXFP3	51289
UGT1A5	54579
LINC01521	54944
MDC1	9656
SLC22A6	9356
LOC100289230	100289230
C4ORF50	389197
AGXT	189
HUS1	3364
MAD1L1	8379
MIR3656	100500840
TMPRSS11BNL	401136
DMBT1	1755
LOC338667	338667
TMPRSS11GP	644759
MIR106A	406899
SULT1A1	6817
TRIM43B	653192
MIR1231	100302158
IGFBP4	3487
TRIP12	9320
ANAPC10	10393
SNORD70	692110
KRTAP10-3	386682
IGHV3OR16-12	28304
ZADH2	284273
BMIQ14	100233158
SIK3-IT1	100874315
RNA5SP368	100873627
WWC3	55841
FFAR3	2865
LGALS16	148003
ANXA6	309
LRFN5	145581
CCDC39-AS1	100874112
CYP1B1-AS1	285154
IGHV3OR16-13	100287372
MCM5	4174
ZNF835	90485
SLAMF7	57823
CCDC42	146849
MIR1206	100302170
MIR3622A	100500858
CCNK	8812
MAP2K6	5608
ZC3HAV1L	92092
PCDHB12	56124
PAXBP1	94104
AAA2	100505390
OR6B1	135946
LINC00350	100874136
TMEM151B	441151
PTBP1	5725
DFNB40	379003
FMO1	2326
ZDHHC2	51201
SLC17A2	10246
SNORD88C	692204
VLDLR-AS1	401491
RBP7	116362
LOC100132287	100132287
